,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131
0,0.5977073907852173,0.39593416452407837,-0.27920016646385193,0.9999921321868896,0.5975522398948669,0.3785228431224823,-0.25843527913093567,0.9999697208404541,0.5994317531585693,0.37988439202308655,-0.2584848999977112,0.9999581575393677,0.601266086101532,0.3814754784107208,-0.2586067318916321,0.9999681711196899,0.5888625383377075,0.3753046989440918,-0.2717767357826233,0.9999850988388062,0.5844248533248901,0.37389373779296875,-0.2718729078769684,0.999985933303833,0.5800041556358337,0.3724987208843231,-0.2719023525714874,0.9999874830245972,0.5919663906097412,0.390133798122406,-0.15041056275367737,0.9999440908432007,0.5652925968170166,0.3775489032268524,-0.2077551782131195,0.999967098236084,0.5958080291748047,0.42159661650657654,-0.23771755397319794,0.9999278783798218,0.5868417620658875,0.41674429178237915,-0.2544400691986084,0.9999426603317261,0.5416010618209839,0.47650519013404846,-0.005177522078156471,0.9994940757751465,0.5539728403091431,0.4877832531929016,-0.26386553049087524,0.9999380111694336,0.543891191482544,0.6426873207092285,0.021731335669755936,0.35656559467315674,0.5747941732406616,0.6720617413520813,-0.283293217420578,0.9935972690582275,0.5585306882858276,0.7874268293380737,-0.004851315636187792,0.5263031721115112,0.5808722376823425,0.8823854923248291,-0.26195743680000305,0.9874382615089417,0.5662914514541626,0.8192363381385803,-0.0014896559296175838,0.505093514919281,0.5922674536705017,0.9071947932243347,-0.29721224308013916,0.9740487337112427,0.5665609240531921,0.8250740766525269,-0.03197073936462402,0.5159945487976074,0.5916599035263062,0.9051238894462585,-0.27615243196487427,0.9735095500946045,0.5636969208717346,0.825120210647583,-0.017399923875927925,0.5191819667816162,0.5841841101646423,0.8976070880889893,-0.25575950741767883,0.9653455018997192,0.41011202335357666,0.6364163756370544,0.07892104238271713,0.9964141249656677,0.3816501796245575,0.6399447917938232,-0.07915136218070984,0.9990177154541016,0.4329323172569275,0.8097776770591736,0.1465865522623062,0.23775853216648102,0.38303089141845703,0.887934148311615,-0.08904013782739639,0.9381397366523743,0.37425661087036133,0.8035649061203003,0.2905483841896057,0.2766188085079193,0.2739751935005188,0.7790942192077637,0.07502185553312302,0.8950797915458679,0.3642057776451111,0.7893649935722351,0.30764931440353394,0.405083566904068,0.2612708508968353,0.7427512407302856,0.09549153596162796,0.8870267868041992,0.3684406578540802,0.8557337522506714,0.35811933875083923,0.4115222096443176,0.255515456199646,0.8275609612464905,0.14212659001350403,0.8852252960205078
1,0.5967817902565002,0.3956502079963684,-0.2548777759075165,0.999992311000824,0.5959616899490356,0.3781597316265106,-0.23333579301834106,0.9999707937240601,0.5973905324935913,0.37938305735588074,-0.23335391283035278,0.9999596476554871,0.5988151431083679,0.3807458281517029,-0.2334393560886383,0.9999697804450989,0.5882846713066101,0.3750748336315155,-0.25078079104423523,0.9999858140945435,0.584002673625946,0.3737379312515259,-0.25087329745292664,0.9999865889549255,0.5794888138771057,0.37236568331718445,-0.25089630484580994,0.9999881386756897,0.5899601578712463,0.3889596164226532,-0.127816841006279,0.9999475479125977,0.5644422769546509,0.37760525941848755,-0.20272088050842285,0.9999685287475586,0.5953143835067749,0.42143484950065613,-0.21486659348011017,0.9999319911003113,0.5867863297462463,0.4166199862957001,-0.23689301311969757,0.999946117401123,0.5428594946861267,0.4765109121799469,0.00533637497574091,0.9995105266571045,0.5532382726669312,0.4897691011428833,-0.26014581322669983,0.9999365210533142,0.5465556979179382,0.6478221416473389,0.03516509756445885,0.37844887375831604,0.5746431350708008,0.6776947975158691,-0.27259355783462524,0.9939285516738892,0.5602605938911438,0.7933734655380249,0.0037351821083575487,0.5460111498832703,0.5808112621307373,0.8825598359107971,-0.24281086027622223,0.9881685972213745,0.5666252374649048,0.8180840611457825,0.0048418487422168255,0.5239810347557068,0.5924683213233948,0.9094162583351135,-0.2799246609210968,0.9754741787910461,0.5668675899505615,0.8242518305778503,-0.026059551164507866,0.5343309640884399,0.5917408466339111,0.9077273011207581,-0.25509190559387207,0.9749256372451782,0.5640525221824646,0.8250980973243713,-0.008510852232575417,0.5355234742164612,0.5841811895370483,0.8999365568161011,-0.23481982946395874,0.9670050144195557,0.3998199999332428,0.6358809471130371,0.08153519034385681,0.9962930679321289,0.37322863936424255,0.6395836472511292,-0.08163882791996002,0.9989386796951294,0.39981698989868164,0.8219327330589294,0.14676450192928314,0.24766601622104645,0.3814032971858978,0.8888715505599976,-0.07363252341747284,0.939943253993988,0.30195191502571106,0.7584021091461182,0.27664467692375183,0.28506389260292053,0.27223092317581177,0.776040256023407,0.055742885917425156,0.8984630703926086,0.293104350566864,0.7281708121299744,0.2929525375366211,0.41527193784713745,0.2581830620765686,0.7422771453857422,0.07289838790893555,0.8916617631912231,0.27283695340156555,0.7882229089736938,0.34447041153907776,0.41782402992248535,0.25418737530708313,0.8254628777503967,0.128481924533844,0.8880913257598877
2,0.5962603688240051,0.39344578981399536,-0.25541362166404724,0.9999919533729553,0.5941255688667297,0.3760678470134735,-0.23392218351364136,0.999970018863678,0.5952126979827881,0.37698960304260254,-0.2339329868555069,0.9999588131904602,0.5963639616966248,0.3780847191810608,-0.23401373624801636,0.9999700784683228,0.5871809720993042,0.37368714809417725,-0.2533115744590759,0.9999855756759644,0.5830057263374329,0.37266162037849426,-0.253400981426239,0.9999862909317017,0.5783801674842834,0.3715856373310089,-0.2534225583076477,0.9999880194664001,0.5877490639686584,0.3872620463371277,-0.1302633285522461,0.9999486804008484,0.5628036856651306,0.37765488028526306,-0.2193136066198349,0.9999666810035706,0.5951244831085205,0.4190968871116638,-0.21705275774002075,0.9999350309371948,0.5867961049079895,0.41513389348983765,-0.24041633307933807,0.9999480247497559,0.5487267374992371,0.4765898585319519,-0.012206093408167362,0.9995037317276001,0.5507959723472595,0.4912125766277313,-0.272216796875,0.9999246001243591,0.5501903295516968,0.6478268504142761,0.025225285440683365,0.40158581733703613,0.574620246887207,0.677538275718689,-0.2838861048221588,0.9942519068717957,0.5616829991340637,0.797339916229248,-0.002534944796934724,0.5679087042808533,0.5804359316825867,0.878645658493042,-0.2456406056880951,0.9888047575950623,0.5677214860916138,0.8200969099998474,-0.002795269014313817,0.5437503457069397,0.5917981266975403,0.9086101651191711,-0.28276771306991577,0.976719856262207,0.5671771168708801,0.8268629908561707,-0.03513418510556221,0.5541040301322937,0.5906644463539124,0.9074391722679138,-0.2560783624649048,0.9762054085731506,0.5642637610435486,0.8277074098587036,-0.01466318778693676,0.5548710227012634,0.5828256607055664,0.8987386226654053,-0.2374916523694992,0.9685104489326477,0.40078580379486084,0.6367459297180176,0.08203864097595215,0.9961735606193542,0.37160852551460266,0.6395362615585327,-0.08208201080560684,0.9988023042678833,0.4089730978012085,0.8270524740219116,0.11384761333465576,0.26450037956237793,0.381601482629776,0.8891553282737732,-0.09513141959905624,0.9427068829536438,0.3158094584941864,0.7610088586807251,0.24433724582195282,0.3061908185482025,0.27406466007232666,0.780394971370697,0.03541247546672821,0.9022655487060547,0.3067590594291687,0.7452006340026855,0.26049330830574036,0.43465614318847656,0.26136085391044617,0.7425363659858704,0.05451774597167969,0.8920944929122925,0.2831081748008728,0.8083209991455078,0.3029504418373108,0.4388347268104553,0.24823303520679474,0.8424679040908813,0.10507103055715561,0.8923411965370178
3,0.5957314968109131,0.39252278208732605,-0.23648953437805176,0.9999911785125732,0.5928916335105896,0.3747492730617523,-0.21644718945026398,0.9999678730964661,0.5937073826789856,0.3754027485847473,-0.2164408564567566,0.9999566078186035,0.5945955514907837,0.3762313425540924,-0.2164958119392395,0.9999694228172302,0.5865488648414612,0.3728606104850769,-0.23842063546180725,0.9999846816062927,0.582545280456543,0.37204763293266296,-0.23851782083511353,0.99998539686203,0.5780202150344849,0.3712024390697479,-0.23855730891227722,0.9999874830245972,0.5856449007987976,0.38517120480537415,-0.11861290037631989,0.9999483823776245,0.5623937845230103,0.3776830732822418,-0.21731840074062347,0.9999634623527527,0.5945609211921692,0.41801348328590393,-0.20018325746059418,0.9999357461929321,0.5867549777030945,0.4146333932876587,-0.2289014458656311,0.9999483823776245,0.549575686454773,0.47659024596214294,-0.011504774913191795,0.9994798302650452,0.5494078993797302,0.4920172095298767,-0.27104976773262024,0.9999162554740906,0.5503666400909424,0.6478021740913391,0.026339363306760788,0.41931211948394775,0.5732218623161316,0.6761093139648438,-0.2838180363178253,0.9945065975189209,0.5621374249458313,0.7998315691947937,0.0027177745942026377,0.5855666399002075,0.5800353288650513,0.8744628429412842,-0.24707071483135223,0.9894039630889893,0.5680400729179382,0.8211549520492554,0.004735375754535198,0.5597947239875793,0.5911490321159363,0.9068296551704407,-0.28336697816848755,0.9779022336006165,0.5671650767326355,0.8270739316940308,-0.028725270181894302,0.5702451467514038,0.5889933109283447,0.9054231643676758,-0.25869348645210266,0.9774050712585449,0.5642368793487549,0.827867329120636,-0.009479046799242496,0.5702477693557739,0.5809444189071655,0.8955055475234985,-0.2393263727426529,0.9698960185050964,0.4007686376571655,0.6367639899253845,0.08279795199632645,0.9956367611885071,0.3688461482524872,0.6393068432807922,-0.08277084678411484,0.9985733032226562,0.4119492769241333,0.8262134194374084,0.1233629509806633,0.2830226421356201,0.37907201051712036,0.8886119723320007,-0.0904877707362175,0.9456509947776794,0.31558555364608765,0.770317792892456,0.25494346022605896,0.3280889093875885,0.27257028222084045,0.7835891246795654,0.03635226935148239,0.9072353839874268,0.305532306432724,0.7528167366981506,0.27084147930145264,0.453544944524765,0.25965139269828796,0.7429599165916443,0.05387714132666588,0.8948948383331299,0.2840898931026459,0.8179627060890198,0.31448736786842346,0.4596272110939026,0.24381773173809052,0.8477357625961304,0.09926394373178482,0.8974813222885132
4,0.5948393940925598,0.3883552551269531,-0.26786595582962036,0.9999911189079285,0.5916992425918579,0.37056833505630493,-0.2432986944913864,0.9999679923057556,0.592551052570343,0.3711017668247223,-0.24327899515628815,0.9999569058418274,0.593483567237854,0.37180227041244507,-0.24333365261554718,0.9999699592590332,0.5851937532424927,0.3689546585083008,-0.26561811566352844,0.9999846816062927,0.5809983611106873,0.36835306882858276,-0.2657139003276825,0.9999852776527405,0.5761510133743286,0.36789682507514954,-0.26573437452316284,0.9999874830245972,0.5849910378456116,0.3813093304634094,-0.12988926470279694,0.9999489784240723,0.5602548122406006,0.3765147626399994,-0.2307175248861313,0.999961793422699,0.5939661860466003,0.41468262672424316,-0.22747007012367249,0.9999381899833679,0.586178719997406,0.41223621368408203,-0.2568189799785614,0.9999494552612305,0.5503050684928894,0.47535598278045654,-0.019617723301053047,0.9994751214981079,0.5471522212028503,0.4925956428050995,-0.2832229435443878,0.9999035000801086,0.55023592710495,0.6448681354522705,0.020249957218766212,0.4390052855014801,0.571262538433075,0.6734672784805298,-0.3092788755893707,0.9948258399963379,0.5621054768562317,0.8005867004394531,-0.011065763421356678,0.6069477796554565,0.5795457363128662,0.8691453337669373,-0.2772270441055298,0.9900201559066772,0.5679243206977844,0.8233944177627563,-0.010167015716433525,0.579805850982666,0.590277910232544,0.9039841294288635,-0.31232625246047974,0.9790734052658081,0.5665920972824097,0.8301941752433777,-0.04416774958372116,0.5902391076087952,0.5877816677093506,0.9031121730804443,-0.2907666862010956,0.9786164164543152,0.563140332698822,0.8280972242355347,-0.02365758642554283,0.589928388595581,0.5796968936920166,0.8924033641815186,-0.27045610547065735,0.9713606834411621,0.40108081698417664,0.6368919610977173,0.08438818901777267,0.9953276515007019,0.36772555112838745,0.6405466794967651,-0.08437882363796234,0.9983606338500977,0.4214108884334564,0.8235263824462891,0.10003612190485,0.30082055926322937,0.37727129459381104,0.8888047337532043,-0.11710993200540543,0.94808429479599,0.32736292481422424,0.7828290462493896,0.24234233796596527,0.3537974953651428,0.2709904909133911,0.7921690940856934,0.019177066162228584,0.9118414521217346,0.3174279034137726,0.7594357132911682,0.2591589391231537,0.47593435645103455,0.2599063217639923,0.7487969398498535,0.03877682238817215,0.8958730697631836,0.2968548536300659,0.8481406569480896,0.3008110225200653,0.48370233178138733,0.2418486624956131,0.8549915552139282,0.08328113704919815,0.9023786187171936
5,0.5938127636909485,0.38554269075393677,-0.32018178701400757,0.9999909996986389,0.5906780362129211,0.36708205938339233,-0.29471492767333984,0.9999677538871765,0.5918291211128235,0.36767593026161194,-0.2947295010089874,0.9999565482139587,0.5930123925209045,0.3684503734111786,-0.29483821988105774,0.9999702572822571,0.5829503536224365,0.3652847111225128,-0.31388500332832336,0.9999845027923584,0.5779841542243958,0.36473023891448975,-0.3139858841896057,0.9999849796295166,0.57234126329422,0.3644794821739197,-0.31401073932647705,0.9999873638153076,0.5851129293441772,0.3780970871448517,-0.17629019916057587,0.9999493360519409,0.5567160248756409,0.374478816986084,-0.2645344138145447,0.9999593496322632,0.5934970378875732,0.4122789204120636,-0.2780149579048157,0.9999415278434753,0.5850513577461243,0.4108685255050659,-0.30356091260910034,0.9999513030052185,0.5533170700073242,0.47353804111480713,-0.06060498207807541,0.9994539618492126,0.5416476130485535,0.4927099049091339,-0.3105986714363098,0.9998792409896851,0.5532667636871338,0.6438207626342773,-0.025913657620549202,0.46042555570602417,0.5632617473602295,0.6697430610656738,-0.3440656363964081,0.9950963258743286,0.5626065731048584,0.8057939410209656,-0.07076903432607651,0.625720739364624,0.5781827569007874,0.8629938364028931,-0.33122384548187256,0.9905254244804382,0.5690793395042419,0.8353119492530823,-0.07592681050300598,0.5975235104560852,0.5879503488540649,0.9003421664237976,-0.36938542127609253,0.98002028465271,0.5670095086097717,0.8422346115112305,-0.1099504604935646,0.6081421971321106,0.5851422548294067,0.8995905518531799,-0.3525436222553253,0.9796290397644043,0.5631495714187622,0.8347318172454834,-0.08414152264595032,0.6082080602645874,0.5773206353187561,0.8877646327018738,-0.3270391523838043,0.9725568294525146,0.40157371759414673,0.6374390125274658,0.08421631902456284,0.9947820901870728,0.367231160402298,0.6415119767189026,-0.08422111719846725,0.9980736970901489,0.43383151292800903,0.8096159100532532,0.066634900867939,0.32097193598747253,0.3717212975025177,0.8876268267631531,-0.1326942890882492,0.9508554339408875,0.3293781578540802,0.7768842577934265,0.24131934344768524,0.3737941086292267,0.27102479338645935,0.7926377654075623,0.023657163605093956,0.9162251949310303,0.32094231247901917,0.7510885000228882,0.26128989458084106,0.49440091848373413,0.25991886854171753,0.7503703832626343,0.04522452503442764,0.8967052102088928,0.3049769401550293,0.8446600437164307,0.30666112899780273,0.5029565095901489,0.24083708226680756,0.8564174771308899,0.09067186713218689,0.9069882035255432
6,0.5940354466438293,0.38568341732025146,-0.20380251109600067,0.9999843239784241,0.5908335447311401,0.36716458201408386,-0.18655993044376373,0.999946117401123,0.591803252696991,0.36769571900367737,-0.1865665465593338,0.9999359250068665,0.5926821231842041,0.3684006631374359,-0.18663401901721954,0.9999592304229736,0.5832206606864929,0.3654477298259735,-0.21532860398292542,0.9999735355377197,0.578737199306488,0.3648676872253418,-0.21542797982692719,0.9999746084213257,0.573617160320282,0.3645632266998291,-0.21549288928508759,0.9999787211418152,0.5831975936889648,0.3775768578052521,-0.10399385541677475,0.9999362230300903,0.556859016418457,0.37444978952407837,-0.26078999042510986,0.9999269247055054,0.5935333371162415,0.41221633553504944,-0.17332026362419128,0.9999294281005859,0.58585524559021,0.41083550453186035,-0.21208058297634125,0.9999392032623291,0.5529660582542419,0.4733797609806061,-0.03185153380036354,0.999369740486145,0.5415565967559814,0.49394944310188293,-0.30426889657974243,0.9998511075973511,0.5528078079223633,0.6409810781478882,0.00032928353175520897,0.46832990646362305,0.560167670249939,0.6739549040794373,-0.3180142045021057,0.9950923919677734,0.5628172159194946,0.8032090663909912,-0.012081305496394634,0.6334832906723022,0.5780119299888611,0.8619990348815918,-0.2928445041179657,0.990821897983551,0.5696539282798767,0.8338826298713684,-0.006223638076335192,0.6050784587860107,0.5875524282455444,0.900116503238678,-0.3298898935317993,0.9808081984519958,0.5670599341392517,0.8416154384613037,-0.04639085754752159,0.6163765788078308,0.5848695635795593,0.8991170525550842,-0.306353360414505,0.9804288148880005,0.5633265972137451,0.8344579339027405,-0.02672625705599785,0.616881251335144,0.5770131349563599,0.8867205381393433,-0.28547030687332153,0.9734216332435608,0.40000736713409424,0.637254536151886,0.08419249951839447,0.994149923324585,0.3677639067173004,0.6428889036178589,-0.08417066931724548,0.9977867007255554,0.4256044626235962,0.8120712041854858,0.09142101556062698,0.33415618538856506,0.37088215351104736,0.8876361846923828,-0.1329399198293686,0.9524296522140503,0.3314696252346039,0.7785410284996033,0.24568913877010345,0.3893605172634125,0.27106183767318726,0.7919900417327881,0.02982676774263382,0.9153849482536316,0.3238459527492523,0.7527602910995483,0.26400434970855713,0.5086109638214111,0.26213011145591736,0.7493941783905029,0.0514005571603775,0.8935043811798096,0.2997089922428131,0.8343759179115295,0.30848756432533264,0.5180575847625732,0.2419344037771225,0.8544211387634277,0.09834431856870651,0.9057859778404236
7,0.5953769087791443,0.3857768774032593,-0.1398606151342392,0.9999773502349854,0.5911397337913513,0.3674389123916626,-0.12593147158622742,0.9999241232872009,0.5919492840766907,0.3680519461631775,-0.1259608417749405,0.9999160170555115,0.5928604602813721,0.3687993288040161,-0.12602491676807404,0.9999480843544006,0.5856683254241943,0.3655470609664917,-0.15442343056201935,0.9999628663063049,0.5822688937187195,0.36509230732917786,-0.15450839698314667,0.9999650716781616,0.5784242749214172,0.3648951053619385,-0.15456624329090118,0.9999704360961914,0.5819472670555115,0.377571702003479,-0.05600334703922272,0.9999247193336487,0.5610002875328064,0.37480324506759644,-0.19143176078796387,0.9999059438705444,0.5937607288360596,0.41230279207229614,-0.11308479309082031,0.9999125599861145,0.5878172516822815,0.41110414266586304,-0.1509018838405609,0.9999261498451233,0.5456496477127075,0.47248560190200806,0.022878596559166908,0.9993016123771667,0.5418698787689209,0.49394717812538147,-0.251728892326355,0.9998403191566467,0.5476335287094116,0.6392194032669067,0.050566185265779495,0.4682510197162628,0.5597132444381714,0.6743346452713013,-0.2556968629360199,0.9951293468475342,0.5624935030937195,0.7991371154785156,0.04353891685605049,0.6336422562599182,0.5777714848518372,0.8631981015205383,-0.21896952390670776,0.9910444021224976,0.5691540241241455,0.830339252948761,0.05271477997303009,0.6046150326728821,0.5875113010406494,0.9003562331199646,-0.251864492893219,0.9813818335533142,0.5663906931877136,0.8380562663078308,0.014391218312084675,0.6164126396179199,0.5845341086387634,0.8992844820022583,-0.2260478138923645,0.9809595346450806,0.5623468160629272,0.8297244906425476,0.029248863458633423,0.6170697212219238,0.5764338374137878,0.8870123028755188,-0.2100391834974289,0.9740543961524963,0.39678871631622314,0.6349127888679504,0.08336327970027924,0.9938698410987854,0.36783379316329956,0.645785927772522,-0.08322139084339142,0.9976853728294373,0.40941306948661804,0.8163533210754395,0.13456319272518158,0.33262091875076294,0.3717309534549713,0.8911484479904175,-0.1270044595003128,0.953398585319519,0.32153189182281494,0.7763267159461975,0.23900064826011658,0.3920317590236664,0.2798120081424713,0.7917103171348572,0.028910497203469276,0.909949004650116,0.3151528239250183,0.7506633400917053,0.25180357694625854,0.5122464895248413,0.26828891038894653,0.7477646470069885,0.048809196799993515,0.8905400633811951,0.28844377398490906,0.8136662840843201,0.2967120409011841,0.5215555429458618,0.2423180490732193,0.8398522138595581,0.10114235430955887,0.9003648161888123
8,0.59576016664505,0.38582178950309753,-0.12585893273353577,0.9999751448631287,0.5912627577781677,0.36749622225761414,-0.11193345487117767,0.9999170899391174,0.5919430255889893,0.3681980073451996,-0.11195828020572662,0.9999098777770996,0.5924686789512634,0.36905360221862793,-0.11200713366270065,0.9999451041221619,0.5863744020462036,0.36588555574417114,-0.13999083638191223,0.9999592900276184,0.5833740830421448,0.36551937460899353,-0.14007550477981567,0.9999617338180542,0.5799344778060913,0.3653377890586853,-0.14013484120368958,0.9999676942825317,0.5798418521881104,0.3778305947780609,-0.042395129799842834,0.9999228119850159,0.5622369647026062,0.37593644857406616,-0.17110811173915863,0.9998997449874878,0.5937582850456238,0.41245323419570923,-0.09929129481315613,0.9999088048934937,0.588297963142395,0.41112521290779114,-0.13640542328357697,0.9999237060546875,0.5402326583862305,0.4724997878074646,0.03884382173418999,0.9992973208427429,0.5412923693656921,0.4941902458667755,-0.2350602000951767,0.9998418688774109,0.5459322333335876,0.6383038759231567,0.05967160314321518,0.47408026456832886,0.5599010586738586,0.6741365194320679,-0.24475805461406708,0.9951758980751038,0.561786413192749,0.7964568734169006,0.044448092579841614,0.6394137144088745,0.5777526497840881,0.8640499114990234,-0.210332453250885,0.9913027882575989,0.5684808492660522,0.8266327977180481,0.05244632065296173,0.6092978715896606,0.5875732898712158,0.9012958407402039,-0.24514053761959076,0.9819923043251038,0.5656622052192688,0.8342553973197937,0.015022444538772106,0.6212740540504456,0.5846856236457825,0.8998969793319702,-0.21887058019638062,0.981530487537384,0.5615834593772888,0.8259169459342957,0.03036809153854847,0.6218740344047546,0.5765579342842102,0.887153685092926,-0.20151133835315704,0.9747473001480103,0.3928368389606476,0.6343351006507874,0.08258494734764099,0.9939368963241577,0.3680872321128845,0.6466361284255981,-0.08237867802381516,0.9977123141288757,0.4104923605918884,0.8306729793548584,0.14366111159324646,0.3356083631515503,0.37713563442230225,0.8965362906455994,-0.11620453745126724,0.9546477198600769,0.3214412033557892,0.777489960193634,0.23986031115055084,0.39463168382644653,0.2794935405254364,0.7916878461837769,0.03145192936062813,0.9050668478012085,0.31385472416877747,0.7511254549026489,0.2521173059940338,0.515934944152832,0.26940563321113586,0.747977077960968,0.051858432590961456,0.8879921436309814,0.2930350601673126,0.8181307911872864,0.29831191897392273,0.5261709094047546,0.2427213490009308,0.8389343023300171,0.11578229814767838,0.8961302042007446
9,0.5963444113731384,0.3860588073730469,-0.14526720345020294,0.999972939491272,0.5914623737335205,0.3677341043949127,-0.12995877861976624,0.9999088048934937,0.5920312404632568,0.3684377670288086,-0.12998268008232117,0.9999035596847534,0.5925655364990234,0.36924034357070923,-0.13002975285053253,0.9999415278434753,0.5876550078392029,0.36602139472961426,-0.1592915803194046,0.999954879283905,0.5851242542266846,0.36561456322669983,-0.15937505662441254,0.9999580979347229,0.5821794867515564,0.3654124438762665,-0.1594255417585373,0.9999642968177795,0.5796297788619995,0.3776881992816925,-0.05504707247018814,0.9999200701713562,0.5648704767227173,0.37595152854919434,-0.1860446184873581,0.9998906254768372,0.593782365322113,0.4123520255088806,-0.11697088181972504,0.999904453754425,0.5890098810195923,0.41083309054374695,-0.15583667159080505,0.9999197125434875,0.5400426387786865,0.4723159372806549,0.029389362782239914,0.9992917776107788,0.540172815322876,0.4941518008708954,-0.24706436693668365,0.999830961227417,0.5460121035575867,0.6383508443832397,0.04946110025048256,0.48952314257621765,0.5605205297470093,0.6748980283737183,-0.260524183511734,0.9952111840248108,0.5618919134140015,0.7989519834518433,0.028800925239920616,0.6514883041381836,0.577411413192749,0.8646332025527954,-0.23002220690250397,0.9915527701377869,0.5688506960868835,0.8283906579017639,0.03530796244740486,0.6199834942817688,0.5876171588897705,0.9024010300636292,-0.26514145731925964,0.9826287031173706,0.5658024549484253,0.8351007103919983,-0.002131544053554535,0.6322038173675537,0.5847784876823425,0.9005966782569885,-0.24102911353111267,0.9821439981460571,0.56166011095047,0.8280139565467834,0.014621294103562832,0.6326127648353577,0.5764733552932739,0.8873330950737,-0.22209709882736206,0.9754397869110107,0.39396780729293823,0.6342321038246155,0.08326230198144913,0.9937006235122681,0.36831536889076233,0.6463363766670227,-0.08303193747997284,0.9975820779800415,0.41228657960891724,0.8298413753509521,0.14187808334827423,0.3469753861427307,0.3773896098136902,0.8976316452026367,-0.11491359770298004,0.956773579120636,0.3144451975822449,0.7777822017669678,0.23373070359230042,0.4193356931209564,0.271991103887558,0.7926908731460571,0.01346820779144764,0.9097462296485901,0.3065539002418518,0.7529757022857666,0.24468766152858734,0.5376991033554077,0.2653420865535736,0.7497088313102722,0.02993309497833252,0.892210841178894,0.2802356779575348,0.8208526968955994,0.2821304500102997,0.5490972399711609,0.23731793463230133,0.8448466658592224,0.08090007305145264,0.9008137583732605
